produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
ALMOXARIFADO DE ALVENARIA,NÃO INFORMADO       ,4392,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALMOXARIFADO DE ALVENARIA,PECAS DE REPOSIÇÃO P,12831,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALMOXARIFADO DE ALVENARIA,DEFENSIVOS AGRÍCOLAS,12830,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALMOXARIFADO DE ALVENARIA,DEFENSIVOS AGRÍCOLAS,12830,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALMOXARIFADO DE ALVENARIA,PECAS DE REPOSIÇÃO P,12831,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,BARREIRAS-BA                                      ,2903201,BA        ,NORDESTE       ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,BALSAS-MA                                         ,2101400,MA        ,NORDESTE       ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,UNAÍ-MG                                           ,3170404,MG        ,SUDESTE        ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,CAMPO VERDE-MT                                    ,5102678,MT        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,BARREIRAS-BA                                      ,2903201,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,BALSAS-MA                                         ,2101400,MA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,UNAÍ-MG                                           ,3170404,MG        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,CAMPO VERDE-MT                                    ,5102678,MT        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,BARREIRAS-BA                                      ,2903201,BA        ,NORDESTE       ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,BALSAS-MA                                         ,2101400,MA        ,NORDESTE       ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,CAMPO VERDE-MT                                    ,5102678,MT        ,CENTRO-OESTE   ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALOJAMENTO DE ALVENARIA  ,NÃO INFORMADO       ,4391,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALTACOR                  ,350 G/KG CLORANTRANI,12655,BARRA DO CHOÇA-BA                                 ,2902906,BA        ,NORDESTE       ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"1450,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"1250,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,CRISTALINA-GO                                     ,5206206,GO        ,CENTRO-OESTE   ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"980,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,GUAXUPÉ-MG                                        ,3128709,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"540,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,FRANCA-SP                                         ,3516200,SP        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,"1264,55"
ALTACOR                  ,NÃO INFORMADO       ,10029,CRISTALINA-GO                                     ,5206206,GO        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"975,0"
ALTACOR                  ,350 G/KG CLORANTRANI,12655,CACHOEIRA DO SUL-RS                               ,4303004,RS        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"1070,0"
ALTACOR                  ,350 G/KG CLORANTRANI,12655,BARRA DO CHOÇA-BA                                 ,2902906,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"1385,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"1250,0"
ALTACOR                  ,350 G/KG CLORANTRANI,12655,RIO BANANAL-ES                                    ,3204351,ES        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"1311,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,CRISTALINA-GO                                     ,5206206,GO        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"975,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,GUAXUPÉ-MG                                        ,3128709,MG        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"1155,55"
ALTACOR                  ,350 G/KG CLORANTRANI,12655,CACHOEIRA DO SUL-RS                               ,4303004,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"1100,0"
ALTACOR                  ,NÃO INFORMADO       ,10029,FRANCA-SP                                         ,3516200,SP        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"1161,88"
ALTACOR                  ,350 G/KG CLORANTRANI,12655,CACHOEIRA DO SUL-RS                               ,4303004,RS        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"1100,0"
ALTO                     ,100 100 G/L CIPROCON,3977,PINHEIROS-ES                                      ,3204104,ES        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"98,0"
ALUGUEL CAMINHAO ESPARRAM,NÃO INFORMADO       ,11785,AJURICABA-RS                                      ,4300208,RS        ,SUL            ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL CAMINHAO ESPARRAM,NÃO INFORMADO       ,11785,AJURICABA-RS                                      ,4300208,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,CAMINHÃO + COTTON LO,12533,CRISTALINA-GO                                     ,5206206,GO        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,MUNCK               ,13316,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,15 TONELADAS TRUCK  ,12095,PELOTAS-RS                                        ,4314407,RS        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,NÃO INFORMADO       ,7174,COLATINA-ES                                       ,3201506,ES        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,CAMINHÃO + COTTON LO,12533,CRISTALINA-GO                                     ,5206206,GO        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,MUNCK               ,13316,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,MUNCK               ,13316,CASCAVEL-PR                                       ,4104808,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,15 TONELADAS TRUCK  ,12095,PELOTAS-RS                                        ,4314407,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,CAMINHÃO + COTTON LO,12533,CRISTALINA-GO                                     ,5206206,GO        ,CENTRO-OESTE   ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,MUNCK               ,13316,SORRISO-MT                                        ,5107925,MT        ,CENTRO-OESTE   ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,15 TONELADAS TRUCK  ,12095,PELOTAS-RS                                        ,4314407,RS        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHAO      ,15 TONELADAS PAGO PO,14234,FLORES DA CUNHA-RS                                ,4308201,RS        ,SUL            ,2025,8,PREÇO PAGO PELO PRODUTOR                                    ,"253,0"
ALUGUEL DE CAMINHAO      ,MUNCK               ,13316,CASCAVEL-PR                                       ,4104808,PR        ,SUL            ,2025,9,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE CAMINHONETE   ,NÃO INFORMADO       ,8368,BELA VISTA DO PIAUÍ-PI                            ,2201556,PI        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,CAFÉ 82 K3 MILLENNIU,11582,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,CAFÉ                ,10827,GUAXUPÉ-MG                                        ,3128709,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,CAFÉ 82 K3 MILLENNIU,11582,PATROCÍNIO-MG                                     ,3148103,MG        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,COLHEITA MILHO      ,5403,CAPANEMA-PR                                       ,4104501,PR        ,SUL            ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,120 JACTO K3 AUTOMOT,10041,FRANCA-SP                                         ,3516200,SP        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,COLHEITA            ,5405,ITABERÁ-SP                                        ,3521705,SP        ,SUDESTE        ,2024,10,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,180 TC5070          ,10932,SANTO ANTÔNIO DA PATRULHA-RS                      ,4317608,RS        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,COLHEITA MILHO      ,5403,SÃO LUIZ GONZAGA-RS                               ,4318903,RS        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,NÃO INFORMADO       ,5895,TAQUARITUBA-SP                                    ,3553807,SP        ,SUDESTE        ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,CAFÉ 82 K3 MILLENNIU,11582,LUÍS EDUARDO MAGALHÃES-BA                         ,2919553,BA        ,NORDESTE       ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,CAFÉ                ,10827,GUAXUPÉ-MG                                        ,3128709,MG        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,CAFÉ 82 K3 MILLENNIU,11582,PATROCÍNIO-MG                                     ,3148103,MG        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,COLHEITA MILHO      ,5403,CAPANEMA-PR                                       ,4104501,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,180 NEW HOLLAND TC 5,14162,MARECHAL CÂNDIDO RONDON-PR                        ,4114609,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
ALUGUEL DE COLHEITADEIRA ,180 TC5070          ,10932,SANTO ANTÔNIO DA PATRULHA-RS                      ,4317608,RS        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,
